"","X.7","X.6","X.5","X.4","X.3","X.2","X.1","X","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinatePrecision","stateProvince","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","identifier","eventID","associatedReferences","datasetName","locality","county","collectionCode","gbifID","occurrenceID","recordedBy","catalogNumber","vernacularName","institutionCode","occurrenceRemarks","name","modified","dateIdentified","coordinateUncertaintyInMeters","references","rightsHolder","verbatimEventDate","verbatimLocality","taxonID","http...unknown.org.occurrenceDetails","rights","eventTime","identificationID","informationWithheld","infraspecificEpithet","elevation","elevationAccuracy","municipality","fieldNotes","sex","dynamicProperties","occurrenceStatus","locationID","behavior","locationAccordingTo","identifiedBy","continent","nomenclaturalCode","identificationVerificationStatus","language","type","samplingProtocol","datasetID","accessRights","taxonConceptID","endDayOfYear","startDayOfYear","higherClassification","lifeStage","originalNameUsage","habitat","footprintWKT","http...unknown.org.recordedByOrcid","institutionID","ownerInstitutionCode","depth","depthAccuracy","waterBody","nameAccordingTo","georeferenceSources","higherGeography","eventRemarks","reproductiveCondition","organismQuantity","georeferenceRemarks","organismQuantityType","acceptedNameUsageID","X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.","preparations","georeferencedDate","georeferencedBy","georeferenceProtocol","georeferenceVerificationStatus","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","locationRemarks","establishmentMeans","dataGeneralizations","identificationRemarks","recordNumber","taxonRemarks","collectionID","disposition","bibliographicCitation"
"784",784,784,784,784,784,784,784,784,2027831650,"Felis catus Linnaeus, 1758",59.727485,10.851222,"cdround,gass84","492d63a8-4978-4bc7-acd8-7d0e3ac0e744","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T11:05:37.731+0000","2019-03-25T09:31:24.268+0000",250,"none","HUMAN_OBSERVATION",1,2435035,1,44,359,732,9703,2435022,2435035,2435035,"Felis catus Linnaeus, 1758","Animalia","Chordata","Carnivora","Felidae","Felis","Felis catus","Felis","catus","SPECIES","ACCEPTED",0,"Akershus",2019,1,27,"2019-01-27T00:00:00","2019-03-30T17:10:47.737+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","NO","Norway","miljolare:fugl:1372399",NA,NA,NA,"Vardåsen, Ski kommune","Akershus","fugl",2027831650,"miljolare:fugl:1372399","Aase Müller Løkenhagen","1372399",NA,"miljolare",NA,"Felis catus Linnaeus, 1758","2019-02-04T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ski",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",785,785,785,785,785,785,785,785,2027839333,"Felis catus Linnaeus, 1758",60.319348,5.376415,"cdround,gass84","492d63a8-4978-4bc7-acd8-7d0e3ac0e744","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T11:05:32.459+0000","2019-03-25T09:31:44.566+0000",250,"none","HUMAN_OBSERVATION",2,2435035,1,44,359,732,9703,2435022,2435035,2435035,"Felis catus Linnaeus, 1758","Animalia","Chordata","Carnivora","Felidae","Felis","Felis catus","Felis","catus","SPECIES","ACCEPTED",0,"Hordaland",2019,1,27,"2019-01-27T00:00:00","2019-03-30T17:06:00.866+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","NO","Norway","miljolare:fugl:1312483",NA,NA,NA,"Ulsmågåsen 28","Hordaland","fugl",2027839333,"miljolare:fugl:1312483","Slåtthaug skole, Erik Rathe Sondbø","1312483",NA,"miljolare",NA,"Felis catus Linnaeus, 1758","2019-01-28T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Bergen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",786,786,786,786,786,786,786,786,2027840313,"Cervus elaphus Linnaeus, 1758",62.428261,6.274691,"cdround,gass84","492d63a8-4978-4bc7-acd8-7d0e3ac0e744","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T11:05:35.857+0000","2019-03-25T09:31:48.566+0000",250,"none","HUMAN_OBSERVATION",1,2440958,1,44,359,731,5298,2440948,2440958,2440958,"Cervus elaphus Linnaeus, 1758","Animalia","Chordata","Artiodactyla","Cervidae","Cervus","Cervus elaphus","Cervus","elaphus","SPECIES","ACCEPTED",0,"Møre og Romsdal",2019,1,30,"2019-01-30T00:00:00","2019-03-30T17:07:30.215+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","NO","Norway","miljolare:fugl:1360776",NA,NA,NA,"Kringleveien 51","Møre og Romsdal","fugl",2027840313,"miljolare:fugl:1360776","Diana Madeleine Kalvatn","1360776",NA,"miljolare",NA,"Cervus elaphus Linnaeus, 1758","2019-02-08T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Sula","Unghjort, gammel skade på høyre bakbein. Beine var tykkere/ ujevn i forhold til det andre beinet. Men det beveget seg le",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",787,787,787,787,787,787,787,787,2027841470,"Lepus timidus Linnaeus, 1758",59.122065,11.362723,"cdround,gass84","492d63a8-4978-4bc7-acd8-7d0e3ac0e744","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T11:05:35.567+0000","2019-03-25T09:31:52.193+0000",250,"none","HUMAN_OBSERVATION",1,2436756,1,44,359,785,9379,2436691,2436756,2436756,"Lepus timidus Linnaeus, 1758","Animalia","Chordata","Lagomorpha","Leporidae","Lepus","Lepus timidus","Lepus","timidus","SPECIES","ACCEPTED",0,"Østfold",2019,1,26,"2019-01-26T00:00:00","2019-03-30T17:09:00.234+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","NO","Norway","miljolare:fugl:1358965",NA,NA,NA,"Ringveien 14, 1781 Halden","Østfold","fugl",2027841470,"miljolare:fugl:1358965","Aase Grenager","1358965",NA,"miljolare",NA,"Lepus timidus Linnaeus, 1758","2019-01-31T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Halden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",788,788,788,788,788,788,788,788,2027842831,"Felis catus Linnaeus, 1758",62.433994,6.128234,"cdround,gass84","492d63a8-4978-4bc7-acd8-7d0e3ac0e744","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T11:05:35.923+0000","2019-03-25T09:31:57.211+0000",250,"none","HUMAN_OBSERVATION",3,2435035,1,44,359,732,9703,2435022,2435035,2435035,"Felis catus Linnaeus, 1758","Animalia","Chordata","Carnivora","Felidae","Felis","Felis catus","Felis","catus","SPECIES","ACCEPTED",0,"Møre og Romsdal",2019,1,30,"2019-01-30T00:00:00","2019-03-30T17:05:57.561+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","NO","Norway","miljolare:fugl:1361651",NA,NA,NA,"6030 Langevåg","Møre og Romsdal","fugl",2027842831,"miljolare:fugl:1361651","Anne Kristin Waage","1361651",NA,"miljolare",NA,"Felis catus Linnaeus, 1758","2019-01-31T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Sula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",789,789,789,789,789,789,789,789,2027852256,"Sciurus vulgaris Linnaeus, 1758",59.71049,10.474016,"cdround,gass84","492d63a8-4978-4bc7-acd8-7d0e3ac0e744","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T11:05:36.162+0000","2019-03-25T09:32:22.028+0000",250,"none","HUMAN_OBSERVATION",1,8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",0,"Buskerud",2019,1,26,"2019-01-26T00:00:00","2019-03-30T17:07:04.321+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","NO","Norway","miljolare:fugl:1362764",NA,NA,NA,"Follestad","Buskerud","fugl",2027852256,"miljolare:fugl:1362764","Ole Martin Bjurstedt","1362764",NA,"miljolare",NA,"Sciurus vulgaris Linnaeus, 1758","2019-02-01T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Røyken",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",790,790,790,790,790,790,790,790,2027857509,"Sciurus vulgaris Linnaeus, 1758",63.784913,11.687548,"cdround,gass84","492d63a8-4978-4bc7-acd8-7d0e3ac0e744","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T11:05:45.266+0000","2019-03-25T09:32:32.525+0000",250,"none","HUMAN_OBSERVATION",1,8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",0,"Nord-Trøndelag",2019,1,25,"2019-01-25T00:00:00","2019-03-30T17:09:52.264+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","NO","Norway","miljolare:fugl:1363202",NA,NA,NA,"Halsetbakkan 46","Nord-Trøndelag","fugl",2027857509,"miljolare:fugl:1363202","Vibeke Amundsen","1363202",NA,"miljolare",NA,"Sciurus vulgaris Linnaeus, 1758","2019-02-01T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Verdal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",791,791,791,791,791,791,791,791,2027863191,"Sciurus vulgaris Linnaeus, 1758",59.712163,10.833125,"cdround,gass84","492d63a8-4978-4bc7-acd8-7d0e3ac0e744","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T11:05:26.679+0000","2019-03-25T09:32:42.681+0000",250,"none","HUMAN_OBSERVATION",1,8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",0,"Akershus",2019,1,26,"2019-01-26T00:00:00","2019-03-30T17:09:42.067+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","NO","Norway","miljolare:fugl:1344778",NA,NA,NA,"Ski","Akershus","fugl",2027863191,"miljolare:fugl:1344778","Aud Borkenholm","1344778",NA,"miljolare",NA,"Sciurus vulgaris Linnaeus, 1758","2019-01-29T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ski",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",792,792,792,792,792,792,792,792,2027872049,"Capreolus capreolus (Linnaeus, 1758)",59.968527,10.766212,"cdround,gass84","492d63a8-4978-4bc7-acd8-7d0e3ac0e744","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T11:05:26.663+0000","2019-03-25T09:32:56.120+0000",250,"none","HUMAN_OBSERVATION",2,5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",0,"Oslo",2019,1,26,"2019-01-26T00:00:00","2019-03-30T17:07:06.302+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","NO","Norway","miljolare:fugl:1345329",NA,NA,NA,"Brekkeveien 2g","Oslo","fugl",2027872049,"miljolare:fugl:1345329","Håkon Jentoft","1345329",NA,"miljolare",NA,"Capreolus capreolus (Linnaeus, 1758)","2019-01-29T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Oslo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",793,793,793,793,793,793,793,793,2027880635,"Sciurus vulgaris Linnaeus, 1758",60.572735,5.951972,"cdround,gass84","492d63a8-4978-4bc7-acd8-7d0e3ac0e744","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T11:05:34.594+0000","2019-03-25T09:33:09.045+0000",250,"none","HUMAN_OBSERVATION",1,8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",0,"Hordaland",2019,1,26,"2019-01-26T00:00:00","2019-03-30T17:07:35.614+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","NO","Norway","miljolare:fugl:1345894",NA,NA,NA,"Lid","Hordaland","fugl",2027880635,"miljolare:fugl:1345894","Ragna Lid","1345894",NA,"miljolare",NA,"Sciurus vulgaris Linnaeus, 1758","2019-01-29T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Vaksdal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",794,794,794,794,794,794,794,794,2027897313,"Sciurus vulgaris Linnaeus, 1758",60.224735,11.152125,"cdround,gass84","492d63a8-4978-4bc7-acd8-7d0e3ac0e744","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T11:05:27.042+0000","2019-03-25T09:33:36.018+0000",250,"none","HUMAN_OBSERVATION",2,8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",0,"Akershus",2019,1,26,"2019-01-26T00:00:00","2019-03-30T17:06:52.018+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","NO","Norway","miljolare:fugl:1346718",NA,NA,NA,"bebygd område","Akershus","fugl",2027897313,"miljolare:fugl:1346718","Hanne Brit Malmin","1346718",NA,"miljolare",NA,"Sciurus vulgaris Linnaeus, 1758","2019-01-29T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ullensaker","kommer hver dag på morgen/formiddag.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",795,795,795,795,795,795,795,795,2147661882,"Canis mesomelas Schreber, 1775",0.625,37.625,"","999d8fed-d06d-48d8-87ee-cc36e6c8456c","dd862d06-e6e9-4ab9-bc86-c875cc148c1f","none","ebf848ed-0abf-4a83-8688-3cff877a03ad","ZA","DWC_ARCHIVE","2019-04-30T06:28:25.266+0000","2019-03-31T06:28:58.332+0000",13,"none","HUMAN_OBSERVATION",NA,5219216,1,44,359,732,9701,5219142,5219216,5219216,"Canis mesomelas Schreber, 1775","Animalia","Chordata","Carnivora","Canidae","Canis","Canis mesomelas","Canis","mesomelas","SPECIES","ACCEPTED",NA,NA,2019,1,25,"2019-01-25T00:00:00","2019-03-31T06:28:58.522+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","KE","Kenya","-27449","-27449",NA,NA,"Samburu National Reserve",NA,"MammalMAP-VM",2147661882,"-27449","Mignard Dominique","1552222735","Black-backed Jackal","ADU-UCT","Canis mesomelas","Canis mesomelas Schreber, 1775","2019-03-10T22:25:42.000+0000",NA,12000,NA,NA,NA,NA,"198600",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"Least Concern (2016)",NA,"VM-Gazetteer-ID:92843",NA,NA,"VM ID-panel",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Animalia | Chordata | Mammalia | Carnivora | Canidae",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"GPS","| Kenya |",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",796,796,796,796,796,796,796,796,2147661915,"Aepyceros melampus (Lichtenstein, 1812)",-0.375,36.125,"","999d8fed-d06d-48d8-87ee-cc36e6c8456c","dd862d06-e6e9-4ab9-bc86-c875cc148c1f","none","ebf848ed-0abf-4a83-8688-3cff877a03ad","ZA","DWC_ARCHIVE","2019-04-30T06:28:25.266+0000","2019-03-31T06:28:58.365+0000",13,"none","HUMAN_OBSERVATION",NA,2441144,1,44,359,731,9614,2441143,2441144,2441144,"Aepyceros melampus (Lichtenstein, 1812)","Animalia","Chordata","Artiodactyla","Bovidae","Aepyceros","Aepyceros melampus","Aepyceros","melampus","SPECIES","ACCEPTED",NA,NA,2019,1,30,"2019-01-30T00:00:00","2019-03-31T06:28:58.512+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","KE","Kenya","-27430","-27430",NA,NA,"Nakuru NP",NA,"MammalMAP-VM",2147661915,"-27430","Mignard Dominique","1552115570","Impala","ADU-UCT","Aepyceros melampus","Aepyceros melampus (Lichtenstein, 1812)","2019-03-09T19:38:01.000+0000",NA,12000,NA,NA,NA,NA,"211850",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"Least Concern",NA,"VM-Gazetteer-ID:92761",NA,NA,"VM ID-panel",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Animalia | Chordata | Mammalia | Artiodactyla | Bovidae",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"GPS","| Kenya |",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",797,797,797,797,797,797,797,797,2147661934,"Equus quagga Boddaert, 1785",0.125,38.125,"","999d8fed-d06d-48d8-87ee-cc36e6c8456c","dd862d06-e6e9-4ab9-bc86-c875cc148c1f","none","ebf848ed-0abf-4a83-8688-3cff877a03ad","ZA","DWC_ARCHIVE","2019-04-30T06:28:25.275+0000","2019-03-31T06:28:58.358+0000",13,"none","HUMAN_OBSERVATION",NA,2440892,1,44,359,795,5479,8652950,2440892,2440892,"Equus quagga Boddaert, 1785","Animalia","Chordata","Perissodactyla","Equidae","Equus","Equus quagga","Equus","quagga","SPECIES","ACCEPTED",NA,NA,2019,1,23,"2019-01-23T00:00:00","2019-03-31T06:28:58.512+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","KE","Kenya","-27474","-27474",NA,NA,"Meru NP",NA,"MammalMAP-VM",2147661934,"-27474","Mignard Dominique","1552226837","Plains Zebra","ADU-UCT","Equus quagga","Equus quagga Boddaert, 1785","2019-03-10T22:15:58.000+0000",NA,12000,NA,NA,NA,NA,"207010",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"Least Concern (2016)",NA,"VM-Gazetteer-ID:92869",NA,NA,"VM ID-panel",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Animalia | Chordata | Mammalia | Perissodactyla | Equidae",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"GPS","| Kenya |",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",798,798,798,798,798,798,798,798,2147662010,"Xerus rutilus (Cretzschmar, 1828)",0.625,37.625,"","999d8fed-d06d-48d8-87ee-cc36e6c8456c","dd862d06-e6e9-4ab9-bc86-c875cc148c1f","none","ebf848ed-0abf-4a83-8688-3cff877a03ad","ZA","DWC_ARCHIVE","2019-04-30T06:28:25.277+0000","2019-03-31T06:28:58.332+0000",13,"none","HUMAN_OBSERVATION",NA,2437455,1,44,359,1459,9456,2437453,2437455,2437455,"Xerus rutilus (Cretzschmar, 1828)","Animalia","Chordata","Rodentia","Sciuridae","Xerus","Xerus rutilus","Xerus","rutilus","SPECIES","ACCEPTED",NA,NA,2019,1,26,"2019-01-26T00:00:00","2019-03-31T06:28:58.515+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","KE","Kenya","-27505","-27505",NA,NA,"Samburu National Reserve",NA,"MammalMAP-VM",2147662010,"-27505","Mignard Dominique","1552308215","Unstriped Ground Squirrel","ADU-UCT","Xerus rutilus","Xerus rutilus (Cretzschmar, 1828)","2019-03-11T20:51:37.000+0000",NA,12000,NA,NA,NA,NA,"122630",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"VM-Gazetteer-ID:92912",NA,NA,"VM ID-panel",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Animalia | Chordata | Mammalia | Rodentia | Sciuridae",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"GPS","| Kenya |",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",799,799,799,799,799,799,799,799,2147662109,"Madoqua kirkii (Günther, 1880)",0.625,37.625,"","999d8fed-d06d-48d8-87ee-cc36e6c8456c","dd862d06-e6e9-4ab9-bc86-c875cc148c1f","none","ebf848ed-0abf-4a83-8688-3cff877a03ad","ZA","DWC_ARCHIVE","2019-04-30T06:28:25.265+0000","2019-03-31T06:28:58.341+0000",13,"none","HUMAN_OBSERVATION",NA,2441001,1,44,359,731,9614,2440999,2441001,2441001,"Madoqua kirkii (Günther, 1880)","Animalia","Chordata","Artiodactyla","Bovidae","Madoqua","Madoqua kirkii","Madoqua","kirkii","SPECIES","ACCEPTED",NA,NA,2019,1,24,"2019-01-24T00:00:00","2019-03-31T06:28:58.512+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","KE","Kenya","-27537","-27537",NA,NA,"Samburu National Reserve",NA,"MammalMAP-VM",2147662109,"-27537","Mignard Dominique","1552575672","Kirk's Dikdik","ADU-UCT","Madoqua kirkii","Madoqua kirkii (Günther, 1880)","2019-03-14T21:44:47.000+0000",NA,12000,NA,NA,NA,NA,"212790",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"Least Concern (IUCN 3.1)",NA,"VM-Gazetteer-ID:93010",NA,NA,"VM ID-panel",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Animalia | Chordata | Mammalia | Artiodactyla | Bovidae",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"GPS","| Kenya |",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
